20250711 102900;22876.5;22877.5;22874.25;22876.75;49
20250711 103000;22876;22878.5;22874.5;22878.5;40
20250711 103100;22878.75;22883.5;22878.75;22879.75;55
20250711 103200;22880.25;22881;22876.5;22877.75;40
20250711 103300;22879;22879;22876;22878.5;47
20250711 103400;22878.75;22879.25;22877.25;22878;22
20250711 103500;22878.5;22878.5;22876;22877.25;35
20250711 103600;22877.25;22877.25;22868.5;22868.5;178
20250711 103700;22869.5;22871;22868.75;22870.25;56
20250711 103800;22869.75;22871.75;22865.25;22867;122
20250711 103900;22865.75;22868.5;22863.75;22864;59
20250711 104000;22864;22869;22864;22866;70
20250711 104100;22866.25;22871.5;22865.5;22870.25;55
20250711 104200;22870;22870.5;22866.75;22866.75;48
20250711 104300;22866.25;22871;22865.25;22870.5;87
20250711 104400;22869.75;22871;22867;22869.5;31
20250711 104500;22869.75;22875.25;22869.75;22874.5;84
20250711 104600;22874;22880;22874;22878.5;115
20250711 104700;22880;22883.25;22878.5;22880;109
20250711 104800;22878.5;22879.75;22875.25;22877;75
20250711 104900;22876.5;22877;22874.5;22874.75;34
20250711 105000;22874.5;22879.5;22873.25;22879.5;53
20250711 105100;22879.5;22879.5;22871.75;22876.25;86
20250711 105200;22876.25;22877.25;22874.5;22877.25;36
20250711 105300;22878;22881.75;22877.75;22879;72
20250711 105400;22879.75;22879.75;22877;22879.5;45
20250711 105500;22878.75;22878.75;22872.75;22873.5;50
20250711 105600;22873;22873;22860;22860.25;235
20250711 105700;22860;22868.25;22859.5;22866.5;159
20250711 105800;22866.75;22867.75;22864.75;22864.75;44
20250711 105900;22865.5;22870.75;22861.5;22870;135
20250711 110000;22869.25;22878.5;22868.5;22872;146
20250711 110100;22873;22883.5;22873;22883.5;289
20250711 110200;22883.25;22884.5;22876.75;22880.5;114
20250711 110300;22879.5;22879.5;22870.25;22873.75;146
20250711 110400;22872.75;22882.25;22868.25;22881.75;203
20250711 110500;22882;22884.25;22875.5;22881.75;94
20250711 110600;22881.75;22882;22876.5;22877;71
20250711 110700;22876.25;22878.25;22875;22876.5;64
20250711 110800;22877.5;22883.25;22877.5;22881.25;74
20250711 110900;22881.5;22881.75;22878.75;22880.75;35
20250711 111000;22880.75;22890.75;22880.5;22889;167
20250711 111100;22888.75;22890.5;22883.25;22886.25;128
20250711 111200;22885.75;22887.5;22885;22886.25;38
20250711 111300;22886.25;22893.25;22885.75;22891.25;141
20250711 111400;22892;22892;22889;22890.5;61
20250711 111500;22891.25;22894.5;22891;22893.25;107
20250711 111600;22892.5;22897.5;22892;22893;249
20250711 111700;22893;22893.25;22890;22892.5;97
20250711 111800;22892;22892.75;22889;22890.25;127
20250711 111900;22890.5;22895.75;22890.5;22894.75;66
20250711 112000;22894.75;22896;22891.25;22891.75;91
20250711 112100;22891.5;22897;22891.25;22894.75;62
20250711 112200;22894.25;22898.5;22892.75;22893.25;109
20250711 112300;22894.5;22896.5;22893.25;22895;57
20250711 112400;22896.25;22896.25;22894.75;22896.25;31
20250711 112500;22896.75;22897.25;22893.25;22894;69
20250711 112600;22894.75;22897.75;22894.25;22897.25;56
20250711 112700;22898;22900;22897.25;22900;62
20250711 112800;22899;22903.5;22898.75;22903.25;116
20250711 112900;22903.5;22905.75;22902.25;22905.5;115
20250711 113000;22905.5;22906.25;22904.5;22905;101
20250711 113100;22905.25;22907;22903.75;22905;120
20250711 113200;22904.5;22907.5;22902.25;22906;67
20250711 113300;22906;22910.75;22906;22908.75;179
20250711 113400;22909.25;22911.25;22908;22911;62
20250711 113500;22910.5;22911;22908;22909.5;93
20250711 113600;22910;22910;22903.25;22905.5;139
20250711 113700;22905.75;22908;22905;22908;39
20250711 113800;22907.25;22909.25;22904.75;22908.25;81
20250711 113900;22909.75;22914.75;22908.5;22908.75;182
20250711 114000;22908.5;22908.5;22905.25;22905.75;105
20250711 114100;22906;22906;22899;22900.5;220
20250711 114200;22900.75;22903.5;22899.25;22901.5;70
20250711 114300;22901.5;22907;22901.5;22907;60
20250711 114400;22906.75;22908;22902.5;22903.5;66
20250711 114500;22903;22903;22898;22901.25;99
20250711 114600;22901.75;22901.75;22896;22898;100
20250711 114700;22898.5;22903;22897;22902.5;84
20250711 114800;22903.75;22905;22900.5;22904.75;81
20250711 114900;22904;22904.75;22899.5;22901.75;89
20250711 115000;22901;22903.75;22900.75;22903.25;56
20250711 115100;22903;22910.5;22902;22909.5;139
20250711 115200;22909.5;22919.5;22909;22918.25;331
20250711 115300;22919;22923;22918.25;22922.25;180
20250711 115400;22922.5;22923.25;22919;22921;122
20250711 115500;22921.25;22923;22918.75;22919.25;113
20250711 115600;22919.25;22924;22918.75;22922.75;122
20250711 115700;22922;22922;22913.5;22914.5;229
20250711 115800;22914.25;22916;22913;22913.75;92
20250711 115900;22914;22915.25;22911.5;22911.5;69
20250711 120000;22912;22913;22907.75;22908.5;196
20250711 120100;22908;22909.25;22903.25;22907.75;253
20250711 120200;22907.25;22907.25;22902.25;22904.25;123
20250711 120300;22904;22906.5;22901;22903.75;128
20250711 120400;22903.75;22910;22903.75;22910;145
20250711 120500;22911.25;22916.5;22911.25;22915;155
20250711 120600;22915.25;22915.5;22911.75;22912.5;60
20250711 120700;22914;22919;22911.75;22918.5;81
20250711 120800;22918.25;22920;22915.25;22916.25;138
20250711 120900;22916.75;22916.75;22911.5;22911.75;142
20250711 121000;22910.5;22914.5;22909.5;22911;88
20250711 121100;22911.25;22915.25;22911;22911.5;73
20250711 121200;22912.5;22915.75;22912.5;22914.75;64
20250711 121300;22914.25;22917.75;22913;22915;61
20250711 121400;22914.75;22918;22914;22918;69
20250711 121500;22918.25;22919.25;22916.5;22918.75;60
20250711 121600;22918.75;22918.75;22913.75;22914.75;73
20250711 121700;22915;22915.5;22910.5;22910.5;53
20250711 121800;22910.25;22912.25;22908.75;22911.5;120
20250711 121900;22911.5;22912.75;22909.25;22909.75;80
20250711 122000;22909.25;22912.25;22908;22910.25;94
20250711 122100;22910.5;22910.5;22903;22903;184
20250711 122200;22903.25;22906;22902.5;22903.25;107
20250711 122300;22902.25;22906;22898.25;22899.5;148
20250711 122400;22899.25;22899.5;22893;22895;189
20250711 122500;22894.75;22895.75;22885.25;22885.25;332
20250711 122600;22885.75;22893;22885.5;22890.5;168
20250711 122700;22890.5;22890.5;22885.5;22886.5;83
20250711 122800;22886.25;22887.25;22881.25;22882.75;183
20250711 122900;22883.25;22886.75;22883;22886;160
20250711 123000;22886.25;22891;22886;22890.25;215
20250711 123100;22890;22892.25;22883.5;22885.25;269
20250711 123200;22885.25;22897.25;22883.75;22897;187
20250711 123300;22896.25;22900.5;22893.5;22900;241
20250711 123400;22899.5;22908.25;22898;22906.75;157
20250711 123500;22906.75;22908.5;22902.5;22904.5;127
20250711 123600;22905.25;22907.25;22895.5;22899.75;245
20250711 123700;22899;22899.5;22891.5;22893.5;266
20250711 123800;22894.5;22894.5;22884.25;22889;320
20250711 123900;22888.25;22899;22886.75;22898.5;179
20250711 124000;22898.25;22898.75;22891;22892;106
20250711 124100;22892.75;22896.75;22890.5;22896.75;87
20250711 124200;22895.75;22898.25;22892.75;22894.25;79
20250711 124300;22892.25;22894;22889;22891;138
20250711 124400;22891;22893.5;22889;22889;95
20250711 124500;22889;22893.75;22887.5;22893.75;109
20250711 124600;22893.25;22901.5;22892.75;22898.25;158
20250711 124700;22898.5;22902.25;22896.5;22901.75;126
20250711 124800;22901.5;22909;22901.25;22908.5;274
20250711 124900;22909;22909;22904.25;22905.75;126
20250711 125000;22905.75;22911.5;22905.75;22909.75;159
20250711 125100;22910;22910.25;22904.25;22907.25;123
20250711 125200;22907.75;22911;22904;22909.25;131
20250711 125300;22909.5;22913.75;22908.75;22911.75;62
20250711 125400;22913;22914.25;22909.5;22910;130
20250711 125500;22910;22911.25;22907;22908.5;150
20250711 125600;22908;22908.5;22902.75;22904.5;143
20250711 125700;22904;22908.75;22903.75;22907.75;84
20250711 125800;22907.25;22910;22906.5;22910;86
20250711 125900;22910;22911.5;22907;22908.25;138
20250711 130000;22907.5;22907.75;22904;22904.5;171
20250711 130100;22904.25;22908.75;22900.25;22907.25;269
20250711 130200;22906.75;22907.25;22895.25;22896.5;374
20250711 130300;22895.75;22910.25;22894.25;22909.75;280
20250711 130400;22909.5;22915.75;22909.25;22911;364
20250711 130500;22910.75;22913.5;22907.25;22908.5;168
20250711 130600;22908.5;22908.5;22902.75;22905.25;171
20250711 130700;22905;22907.75;22903;22904.5;117
20250711 130800;22905.5;22905.5;22900;22901;82
20250711 130900;22900.75;22905;22899.25;22901.5;120
20250711 131000;22901.5;22902.75;22898.75;22902.75;75
20250711 131100;22903;22905.5;22890.25;22896.75;431
20250711 131200;22897.25;22912.75;22895;22908.75;559
20250711 131300;22909;22909;22898.5;22899.25;171
20250711 131400;22898.5;22900.75;22894.5;22899.25;166
20250711 131500;22899;22905;22896;22904.5;157
20250711 131600;22904.5;22906;22899.25;22901.75;123
20250711 131700;22901.25;22904.25;22898.5;22901.5;118
20250711 131800;22901.25;22905;22895.25;22895.5;264
20250711 131900;22895.25;22895.75;22891.25;22893.5;217
20250711 132000;22892.75;22892.75;22888.75;22890.75;194
20250711 132100;22890.75;22898.75;22890.75;22897.75;240
20250711 132200;22897.25;22897.25;22888.5;22890.75;232
20250711 132300;22890;22895.25;22889;22894.25;219
20250711 132400;22895;22898.5;22894.75;22896.75;170
20250711 132500;22896.75;22901.5;22895;22896.5;260
20250711 132600;22897.5;22907.5;22897.5;22905.5;495
20250711 132700;22905;22906.75;22896.75;22898.5;233
20250711 132800;22899.25;22901.75;22895.75;22901.25;378
20250711 132900;22902.5;22909.5;22901;22907.25;678
20250711 133000;22907;22919.75;22906.25;22914;1104
20250711 133100;22914.75;22958.25;22909.25;22941.25;5390
20250711 133200;22941.5;22953.5;22937;22941.25;2192
20250711 133300;22941;22944.75;22924.5;22928;2090
20250711 133400;22927.75;22930.5;22918;22925;1628
20250711 133500;22925;22935.75;22919.75;22930.75;1415
20250711 133600;22931.25;22932.25;22913;22920;1484
20250711 133700;22920.5;22924.5;22916.5;22921.5;894
20250711 133800;22922;22922;22893.75;22894.75;1802
20250711 133900;22895;22900;22885.5;22889.25;1845
20250711 134000;22888.75;22894.5;22874.5;22893.5;1945
20250711 134100;22893.25;22897;22882;22887.25;1401
20250711 134200;22886.75;22891;22872.5;22889.75;1678
20250711 134300;22890;22898;22884.25;22890.75;1358
20250711 134400;22888.75;22888.75;22871;22875;1666
20250711 134500;22874.5;22885.5;22873.25;22877.5;856
20250711 134600;22877;22883.75;22863;22881.25;2186
20250711 134700;22881.25;22892.5;22875.25;22892.25;1200
20250711 134800;22891.5;22903;22880;22899;1613
20250711 134900;22899.5;22932.25;22893;22926.75;2942
20250711 135000;22926.75;22939.5;22924.75;22935.5;2302
20250711 135100;22935.25;22943.25;22928;22942;1794
20250711 135200;22942;22944.75;22933;22936.5;1301
20250711 135300;22936.75;22944;22933;22939;1009
20250711 135400;22939.25;22950;22931.5;22934;1383
20250711 135500;22934.25;22938;22928.75;22932.5;892
20250711 135600;22933.5;22945.5;22927.5;22944;1445
20250711 135700;22944.5;22953.5;22943.75;22952.5;1493
20250711 135800;22953.25;22967;22951.75;22955.25;1997
20250711 135900;22955.5;22962;22953.5;22960;715
20250711 140000;22961;22967.5;22960.25;22963.75;1134
20250711 140100;22963.75;22966.25;22957.25;22962;1645
20250711 140200;22962.25;22966;22953.25;22962.75;1074
20250711 140300;22963.25;22970;22954.5;22956.75;1358
20250711 140400;22957.25;22960.75;22951.5;22956.5;869
20250711 140500;22956.75;22961.25;22953;22957;797
20250711 140600;22956.5;22962.25;22946;22961.75;1467
20250711 140700;22961.25;22965.25;22951.75;22954.75;909
20250711 140800;22954.25;22972.25;22949;22970.75;1230
20250711 140900;22970.75;22971;22952.5;22954.25;865
20250711 141000;22953.5;22954.25;22944;22950.5;1010
20250711 141100;22951;22960.75;22942;22957.75;1378
20250711 141200;22958;22963.25;22954.75;22961;654
20250711 141300;22961;22966.5;22956.75;22965;786
20250711 141400;22966.25;22977.25;22965;22971.5;1792
20250711 141500;22971.75;22980.75;22969;22978.25;1086
20250711 141600;22978.5;22980.25;22969.25;22974.75;1120
20250711 141700;22974.25;22987.75;22971.75;22984.25;1431
20250711 141800;22983.75;22987.75;22975.75;22977.5;969
20250711 141900;22977.25;22982.25;22976.5;22977;674
20250711 142000;22977.5;22984.75;22974.5;22981.75;752
20250711 142100;22981.75;22985.25;22976.25;22982.5;631
20250711 142200;22982.25;22986.75;22978.75;22983.75;861
20250711 142300;22984;22992.5;22983.5;22991.5;1833
20250711 142400;22991.5;22995;22988.5;22994.75;1254
20250711 142500;22994.75;22997.5;22992;22993.75;866
20250711 142600;22993.25;22995.75;22986.5;22995.25;1099
20250711 142700;22995.25;23001;22993;23000;1576
20250711 142800;23000;23002.5;22995;22996.75;938
20250711 142900;22997;23004.5;22997;22998.75;1241
20250711 143000;22998;23000;22989.25;22991;991
20250711 143100;22990.75;22992.5;22981.75;22990.25;1631
20250711 143200;22990.5;23000;22988;22993.5;1166
20250711 143300;22993.5;22996.25;22989.5;22990;616
20250711 143400;22990.5;23000;22989.75;22999.25;870
20250711 143500;22999;23002.75;22996.25;22999;873
20250711 143600;22999;23009;22991.75;23004.25;1220
20250711 143700;23003.75;23006.5;23000;23004.25;899
20250711 143800;23004.5;23005.25;22996.75;22998.5;706
20250711 143900;22998.5;22998.5;22990;22991.5;903
20250711 144000;22991.5;22995.5;22990.25;22991.25;799
20250711 144100;22990.75;22991.5;22983.25;22984;1299
20250711 144200;22984.5;22988.25;22975;22976.25;1752
20250711 144300;22976.25;22986.25;22973.75;22985;1227
20250711 144400;22985;22988.25;22981.75;22985;574
20250711 144500;22985;22989.5;22980;22986.75;737
20250711 144600;22986;22988.25;22980;22985;751
20250711 144700;22985.25;22986.25;22975.75;22979.75;760
20250711 144800;22979.25;22983.5;22972.25;22972.5;712
20250711 144900;22972.5;22984.75;22971.5;22979.75;911
20250711 145000;22979.5;22984;22978;22981.5;547
20250711 145100;22981.25;22987;22976.25;22982.25;845
20250711 145200;22982.25;22985;22976.75;22978;611
20250711 145300;22978;22979;22965;22965;1177
20250711 145400;22965;22965.5;22950;22956.5;1827
20250711 145500;22956.75;22959.75;22950.75;22958.75;1214
20250711 145600;22958.5;22966;22955.25;22964.25;1241
20250711 145700;22964.25;22967.5;22955;22962.75;929
20250711 145800;22963.5;22964.25;22953.75;22958;708
20250711 145900;22957.5;22971.25;22956.5;22969.75;990
20250711 150000;22969.5;22971.25;22966;22969.75;630
20250711 150100;22970;22974.25;22965.25;22965.75;1226
20250711 150200;22966;22973;22961.25;22969.75;773
20250711 150300;22970.25;22974;22967.5;22973.5;673
20250711 150400;22973.5;22975.5;22966.5;22966.5;686
20250711 150500;22966.25;22967.75;22963;22964.25;513
20250711 150600;22963.5;22965.5;22957;22960.25;953
20250711 150700;22960.25;22963;22952;22954;965
20250711 150800;22955;22958.5;22948.5;22954.25;917
20250711 150900;22954.75;22957.25;22949.75;22951;752
20250711 151000;22950.5;22955;22948.5;22954.5;830
20250711 151100;22954.5;22958.75;22945.25;22946;932
20250711 151200;22946.25;22961;22944.5;22957;1037
20250711 151300;22957.25;22959.25;22946;22946;704
20250711 151400;22946;22946.75;22939;22940.5;1032
20250711 151500;22940;22940.25;22914;22915.5;2824
20250711 151600;22915.75;22932;22908.75;22929.75;2572
20250711 151700;22930;22932.5;22923.5;22928.5;998
20250711 151800;22928;22930.25;22919.75;22926;880
20250711 151900;22925.25;22930.5;22921.25;22927.75;540
20250711 152000;22928;22937.25;22923.75;22935.5;885
20250711 152100;22936.25;22952.5;22936.25;22951.25;1707
20250711 152200;22951.75;22965.5;22951.25;22962.25;1637
20250711 152300;22962.25;22966.75;22952.25;22953.75;1295
20250711 152400;22953.5;22953.75;22941;22944;1142
20250711 152500;22944;22951;22942.75;22944;671
20250711 152600;22943.75;22943.75;22930.75;22939.75;1268
20250711 152700;22939.75;22941.25;22933.75;22937.75;775
20250711 152800;22937.25;22943.25;22931.5;22942.5;683
20250711 152900;22942.5;22951.25;22940.25;22950.25;865
20250711 153000;22949.5;22951;22942.25;22950;803
20250711 153100;22950.25;22965.5;22948.25;22957.25;1591
20250711 153200;22958;22962.75;22952.25;22958;615
20250711 153300;22958.75;22963.5;22954;22958;668
20250711 153400;22958.5;22959.25;22952.5;22956.25;361
20250711 153500;22956.25;22962;22954.5;22960.75;508
20250711 153600;22959.75;22968;22958.5;22966.25;793
20250711 153700;22966.25;22971.25;22963.25;22965.75;852
20250711 153800;22965.25;22969.25;22961.5;22969.25;443
20250711 153900;22969.25;22976;22968.5;22975;714
20250711 154000;22974.75;22981.25;22974.75;22979.75;947
20250711 154100;22980;22990.75;22980;22987.75;1466
20250711 154200;22988;22996.5;22986.75;22996.5;827
20250711 154300;22996.75;23010.75;22996.75;23004.75;2163
20250711 154400;23005;23009.75;22996.75;23002.75;1518
20250711 154500;23003;23005;22994.5;22999.5;1071
20250711 154600;23000;23001.25;22992;23001;1102
20250711 154700;23001.25;23004.75;22993.75;22996.75;1101
20250711 154800;22997;23000.5;22990.5;22991.5;697
20250711 154900;22991.5;22998;22990.5;22995.5;810
20250711 155000;22996.25;22997;22985.5;22986.5;655
20250711 155100;22986.75;22987.25;22973.5;22979.75;1506
20250711 155200;22980.25;22984.5;22978.5;22981;466
20250711 155300;22981;22985.75;22979.75;22982.25;489
20250711 155400;22982.25;22986.75;22967.75;22968.5;1092
20250711 155500;22968;22979;22964;22977.75;1030
20250711 155600;22977.75;22979;22972.5;22978;595
20250711 155700;22977.5;22977.5;22964.25;22964.5;607
20250711 155800;22965;22978;22964.25;22977.75;597
20250711 155900;22977.75;22979;22971.25;22974.5;491
20250711 160000;22974;22976.75;22969.5;22976.75;297
20250711 160100;22976.75;22994.25;22973;22994.25;1540
20250711 160200;22994;22994.75;22984.5;22989.75;1052
20250711 160300;22989.75;22989.75;22975.25;22975.75;1196
20250711 160400;22975.5;22977.75;22968.25;22973;1276
20250711 160500;22973.25;22981.75;22971.75;22972;857
20250711 160600;22972;22978.25;22967;22969.75;827
20250711 160700;22969.75;22972.5;22963.25;22968.75;1070
20250711 160800;22967.75;22968.25;22958.75;22965.25;973
20250711 160900;22964.75;22970;22962.5;22964.5;564
20250711 161000;22964.5;22969.75;22962.75;22967.25;443
20250711 161100;22967.5;22975;22960.75;22970.25;1532
20250711 161200;22969.5;22976.75;22967.5;22971.5;863
20250711 161300;22970.75;22972.5;22962.25;22968;675
20250711 161400;22968.5;22974.25;22963.25;22964;644
20250711 161500;22963.75;22975;22962;22975;500
20250711 161600;22975;22982.25;22972.5;22982;1020
20250711 161700;22982.25;22993.25;22980.75;22992.25;1423
20250711 161800;22992;22992.5;22983.25;22986.5;670
20250711 161900;22985.75;22986;22978;22981.5;467
20250711 162000;22982.25;22984.75;22967.75;22969.25;747
20250711 162100;22969.25;22974.75;22968.25;22974.25;713
20250711 162200;22974.75;22987;22974.25;22985.5;721
20250711 162300;22985;22994.5;22984.5;22993.75;668
20250711 162400;22994;22995;22988.5;22990;646
20250711 162500;22990.75;22994;22989.5;22990.5;500
20250711 162600;22990.75;22994.5;22986.75;22993.75;451
20250711 162700;22994.25;22995.5;22988;22988.75;467
20250711 162800;22989;22991.25;22985.25;22990.75;433
20250711 162900;22991;22996.25;22987;22987;685
20250711 163000;22987.25;22995;22987.25;22992.75;489
20250711 163100;22993.25;23002.75;22989;22998;1098
20250711 163200;22997.75;23000.5;22990.75;22991;569
20250711 163300;22991.25;22995.5;22987.25;22988;547
20250711 163400;22987;22988;22980.75;22986.25;809
20250711 163500;22985.75;22993.25;22985.25;22992;412
20250711 163600;22992;22993;22983.75;22988.5;507
20250711 163700;22988.75;22989;22980;22982;363
20250711 163800;22980.75;22988.25;22980.5;22986.5;348
20250711 163900;22986.75;22993.75;22984.5;22993.25;429
20250711 164000;22993;22995.5;22989.25;22990.5;470
20250711 164100;22990.25;22994.75;22989.75;22992.75;363
20250711 164200;22992.75;22994;22988.5;22989.5;361
20250711 164300;22989.25;22990.75;22978;22978.5;627
20250711 164400;22978.25;22981;22974.25;22975;503
20250711 164500;22975;22979.5;22971.75;22972.5;685
20250711 164600;22972.5;22984;22970;22982.75;909
20250711 164700;22982.25;22985.75;22977.25;22977.5;485
20250711 164800;22977;22980.25;22974.5;22977.25;343
20250711 164900;22977.75;22979.5;22972.25;22976;575
20250711 165000;22975.75;22980;22970;22979;420
20250711 165100;22979;22987.5;22978.75;22985.75;627
20250711 165200;22985.75;22986;22980;22983.75;419
20250711 165300;22984.75;22991.25;22984.75;22989.75;447
20250711 165400;22989.75;22991.25;22987.25;22990;410
20250711 165500;22989.5;22995;22989.5;22995;638
20250711 165600;22995;23005;22994.25;23000;1272
20250711 165700;22999.75;23002.75;22996;22999.25;504
20250711 165800;22999.5;23000.25;22996.25;23000.25;396
20250711 165900;23000;23008.25;22999.5;23005.75;691
20250711 170000;23005.25;23007.25;23002.75;23003.75;523
20250711 170100;23003.25;23006.5;22997;22999.5;1048
20250711 170200;22999.25;23001.5;22992.75;23000.5;813
20250711 170300;23000.25;23001.25;22996.5;22998.5;408
20250711 170400;22998.25;23011.75;22997.25;23009;1244
20250711 170500;23009;23010.25;23004.75;23008;585
20250711 170600;23007.75;23014;23005.75;23010.25;901
20250711 170700;23010.25;23012.5;23005.25;23012;537
20250711 170800;23012.25;23021.5;23011;23018.5;1177
20250711 170900;23018.5;23019.25;23013.75;23017.75;543
20250711 171000;23017.5;23018;23012.75;23013.25;448
20250711 171100;23013;23015;23008;23009.5;532
20250711 171200;23009.25;23011;23005.25;23009.5;478
20250711 171300;23010;23011.25;23004.75;23010;478
20250711 171400;23009.75;23013.25;23008.5;23008.5;367
20250711 171500;23008.5;23010.75;23007;23008.5;224
20250711 171600;23008;23011.75;23007.25;23008.25;480
20250711 171700;23008;23013.75;23008;23012.5;317
20250711 171800;23012.5;23014.25;23008.75;23010.75;309
20250711 171900;23010.25;23011.5;23006;23010.75;324
20250711 172000;23011;23015.5;23011;23014.25;361
20250711 172100;23014.75;23016.75;23011.25;23012.25;317
20250711 172200;23012.5;23014.75;23010.25;23013.75;349
20250711 172300;23013.5;23015.5;23010.75;23012.75;252
20250711 172400;23012;23013.25;23008;23009;380
20250711 172500;23008.5;23009.25;22998.5;22999;707
20250711 172600;22999;23008.75;22996;23008;922
20250711 172700;23008;23010;23005.75;23008.25;325
20250711 172800;23008;23011.5;23007.5;23008.75;473
20250711 172900;23008.75;23016.5;23008.5;23013.5;642
20250711 173000;23013.25;23013.25;23007;23007.5;398
20250711 173100;23007.75;23012;23006.25;23010;590
20250711 173200;23009.75;23011.25;22999.5;22999.75;665
20250711 173300;23000;23000;22993.25;22997.25;600
20250711 173400;22997;23002.5;22995.5;22998.25;666
20250711 173500;22998.5;23000.25;22994.25;22998;279
20250711 173600;22998.5;22999.25;22996;22997;312
20250711 173700;22996.5;22999.25;22990.75;22994.25;564
20250711 173800;22994.25;22995.25;22981.75;22985;1196
20250711 173900;22984.25;22984.75;22970.5;22974.5;1278
20250711 174000;22974.5;22975;22966.5;22972.25;1156
20250711 174100;22972.25;22985.25;22970.5;22977;1458
20250711 174200;22976.75;22977.25;22969;22974.5;794
20250711 174300;22975;22975;22960;22967.25;891
20250711 174400;22966.75;22972.75;22965;22970.75;670
20250711 174500;22970.25;22976.75;22967.25;22975.25;520
20250711 174600;22975.5;22982.5;22972;22981.75;672
20250711 174700;22981.25;22983.5;22977.75;22982.5;431
20250711 174800;22982.5;22984.5;22979;22982.25;340
20250711 174900;22981.5;22985;22978;22982.5;430
20250711 175000;22982.5;22991;22982.5;22989.5;655
20250711 175100;22989;22992.25;22986;22987.25;663
20250711 175200;22987.25;22995;22984;22992.5;679
20250711 175300;22992.5;22995.5;22991.75;22995.5;332
20250711 175400;22995;22996.25;22990.5;22996;313
20250711 175500;22996.5;22998;22992;22993.75;378
20250711 175600;22994.25;22999.25;22993.75;22998.75;428
20250711 175700;22998.75;23003.5;22998.75;23001.75;864
20250711 175800;23001.75;23002.25;22996.25;22999.25;531
20250711 175900;22999.25;23001.5;22997.75;23001.5;385
20250711 180000;23001;23001.75;22998;22998.5;181
20250711 180100;22997.75;23006.5;22995.75;23006;786
20250711 180200;23005.75;23007.25;22999.75;22999.75;553
20250711 180300;22999.75;23004;22998;23000.5;547
20250711 180400;23000;23001.75;22995.75;23001.75;536
20250711 180500;23001.25;23003.25;22996.25;22997.75;445
20250711 180600;22997.75;22999.5;22993.75;22997;596
20250711 180700;22997.25;23003.75;22997.25;23001;609
20250711 180800;23001.25;23008.75;23000.25;23006.75;540
20250711 180900;23007;23013.5;23006.5;23008.5;790
20250711 181000;23009;23009.25;23000.25;23001;561
20250711 181100;23000.75;23005.5;22994.5;22995.25;641
20250711 181200;22995.25;23004.25;22993;23002;551
20250711 181300;23002;23007.5;23001.5;23006.5;339
20250711 181400;23006.5;23011;23004.5;23006;362
20250711 181500;23007;23008.75;23004.5;23004.5;286
20250711 181600;23004.75;23007.75;23003.25;23006.75;315
20250711 181700;23006.25;23007.75;23000.25;23001;505
20250711 181800;23000.5;23002.5;22997;22999.75;491
20250711 181900;23001.25;23003.5;22996.25;22996.75;364
20250711 182000;22996.25;22999.5;22996.25;22997.75;246
20250711 182100;22997.5;23000.5;22995;22996.5;585
20250711 182200;22996;23000;22995.25;22998.75;243
20250711 182300;22999;23006.25;22998.75;23001.5;484
20250711 182400;23001.75;23003.25;22996.75;22999;224
20250711 182500;22999.5;23003;22995.5;23002.75;332
20250711 182600;23002.5;23005.5;23002.25;23004.5;349
20250711 182700;23004.5;23007.75;23003.25;23004.5;522
20250711 182800;23004.5;23006;22998.5;23000.75;470
20250711 182900;23000;23006;22991.5;22997.5;1751
20250711 183000;22997.5;23001.25;22995.5;23000;432
20250711 183100;22999.75;23005.25;22998;22999.5;631
20250711 183200;22999.5;23005;22996;23004.75;646
20250711 183300;23005.25;23007.25;23000;23005.75;602
20250711 183400;23005.25;23012.25;23004.5;23009;734
20250711 183500;23009;23011.25;23006.5;23008.75;399
20250711 183600;23009;23013.5;23009;23012.75;543
20250711 183700;23012.75;23018.75;23012;23012.75;1003
20250711 183800;23013.25;23014.5;23009;23013;514
20250711 183900;23013;23013;23005.75;23007.75;592
20250711 184000;23007.25;23009.5;23004.5;23007.25;326
20250711 184100;23007.25;23013.75;23007;23011.75;596
20250711 184200;23012;23015.75;23009.25;23010.25;605
20250711 184300;23010.5;23012.75;23007.5;23010.75;313
20250711 184400;23011;23012.25;23006.75;23006.75;173
20250711 184500;23006.5;23012.25;23005;23011;356
20250711 184600;23011;23013.25;23009.5;23010.5;524
20250711 184700;23010.5;23010.75;23006.25;23007;231
20250711 184800;23007.5;23009.25;23003;23005.25;419
20250711 184900;23005.25;23006.75;23001.5;23002;366
20250711 185000;23001.75;23004;22999;23002.25;398
20250711 185100;23002.5;23004.5;22998.25;22999.5;436
20250711 185200;22999.5;22999.75;22990.75;22992;610
20250711 185300;22991.75;22995;22990;22992.25;469
20250711 185400;22992;22992.5;22987.25;22990;581
20250711 185500;22989.5;22989.5;22982.75;22987;545
20250711 185600;22986;22989;22983;22988.25;496
20250711 185700;22988.25;22990.5;22986;22988;423
20250711 185800;22987.75;22987.75;22980.75;22983.75;580
20250711 185900;22984.25;22985;22978;22979;619
20250711 190000;22978.75;22979.75;22969.5;22976.5;1393
20250711 190100;22976.75;22977;22966;22973.75;1446
20250711 190200;22973.5;22978.25;22971.25;22976.25;780
20250711 190300;22976.5;22977;22967.5;22969.5;534
20250711 190400;22969.25;22973.25;22965.25;22966.75;958
20250711 190500;22966.5;22967;22949.5;22958.25;2592
20250711 190600;22958;22958.25;22940.75;22942.25;1782
